,idf_weights
ait,4.850147601710058
aircraft,4.850147601710058
airbus,4.850147601710058
aggregates,4.850147601710058
airborne,4.850147601710058
aig,4.850147601710058
aibs,4.850147601710058
aib,4.850147601710058
agreementswe,4.850147601710058
agnostic,4.850147601710058
aggregator,4.850147601710058
aiming,4.850147601710058
admissions,4.850147601710058
admissible,4.850147601710058
admired,4.850147601710058
ace,4.850147601710058
accrualsthe,4.850147601710058
accountsapplied,4.850147601710058
accountants,4.850147601710058
accidents,4.850147601710058
accessory,4.850147601710058
achermann,4.850147601710058
accepting,4.850147601710058
accentuated,4.850147601710058
academy,4.850147601710058
academia,4.850147601710058
abruptly,4.850147601710058
abnormal,4.850147601710058
aa3,4.850147601710058
accenture,4.850147601710058
acknowledging,4.850147601710058
acrobat,4.850147601710058
acs,4.850147601710058
administrativegeneral,4.850147601710058
administer,4.850147601710058
adjusted1,4.850147601710058
additives,4.850147601710058
ad,4.850147601710058
acv,4.850147601710058
actuals,4.850147601710058
activitieswe,4.850147601710058
activitieshedge,4.850147601710058
activitiescertain,4.850147601710058
activitiesapplied,4.850147601710058
actionson,4.850147601710058
actionon,4.850147601710058
actionduring,4.850147601710058
acted,4.850147601710058
746,4.850147601710058
745,4.850147601710058
722,4.850147601710058
713,4.850147601710058
2018modified,4.850147601710058
2018income,4.850147601710058
2018in,4.850147601710058
2017service,4.850147601710058
2017psg,4.850147601710058
2017our,4.850147601710058
2018retrospectivethis,4.850147601710058
2017nonrefundable,4.850147601710058
2016statement,4.850147601710058
2016leasesjanuary,4.850147601710058
2014revenuejanuary,4.850147601710058
1table,4.850147601710058
1other,4.850147601710058
1997,4.850147601710058
2017consumer,4.850147601710058
1992,4.850147601710058
2019the,4.850147601710058
2034,4.850147601710058
3050,4.850147601710058
2u,4.850147601710058
2part,4.850147601710058
2d,4.850147601710058
295,4.850147601710058
28nm,4.850147601710058
2019this,4.850147601710058
27th,4.850147601710058
2512,4.850147601710058
250municipal,4.850147601710058
216municipal,4.850147601710058
20549,4.850147601710058
2047,4.850147601710058
2041,4.850147601710058
2704,4.850147601710058
1989,4.850147601710058
1982,4.850147601710058
1980,4.850147601710058
052,4.850147601710058
051,4.850147601710058
047,4.850147601710058
046,4.850147601710058
045,4.850147601710058
042,4.850147601710058
058,4.850147601710058
035,4.850147601710058
033,4.850147601710058
032,4.850147601710058
015,4.850147601710058
013,4.850147601710058
011,4.850147601710058
00001,4.850147601710058
0330,4.850147601710058
069,4.850147601710058
071,4.850147601710058
086,4.850147601710058
1979,4.850147601710058
1974,4.850147601710058
1967,4.850147601710058
194mortgage,4.850147601710058
17derivatives,4.850147601710058
1750,4.850147601710058
1720,4.850147601710058
16nm,4.850147601710058
1651,4.850147601710058
15d,4.850147601710058
1580,4.850147601710058
14th,4.850147601710058
14a,4.850147601710058
1030,4.850147601710058
098,4.850147601710058
307,4.850147601710058
alerts,4.850147601710058
30item,4.850147601710058
32item,4.850147601710058
619asset,4.850147601710058
608,4.850147601710058
606effective,4.850147601710058
604,4.850147601710058
5e,4.850147601710058
598,4.850147601710058
630,4.850147601710058
594,4.850147601710058
568,4.850147601710058
5601,4.850147601710058
559,4.850147601710058
555,4.850147601710058
553,4.850147601710058
543,4.850147601710058
581,4.850147601710058
542,4.850147601710058
631,4.850147601710058
643,4.850147601710058
712,4.850147601710058
6th,4.850147601710058
6f,4.850147601710058
698,4.850147601710058
693,4.850147601710058
685,4.850147601710058
633,4.850147601710058
681non,4.850147601710058
672,4.850147601710058
671,4.850147601710058
664,4.850147601710058
652,4.850147601710058
651,4.850147601710058
645we,4.850147601710058
674,4.850147601710058
539,4.850147601710058
534,4.850147601710058
52foreign,4.850147601710058
403,4.850147601710058
3part,4.850147601710058
3m,4.850147601710058
3g,4.850147601710058
393,4.850147601710058
392,4.850147601710058
40item,4.850147601710058
380total,4.850147601710058
35net,4.850147601710058
34item,4.850147601710058
348commercial,4.850147601710058
336,4.850147601710058
331,4.850147601710058
32the,4.850147601710058
378publicly,4.850147601710058
418,4.850147601710058
41st,4.850147601710058
429,4.850147601710058
51item,4.850147601710058
516,4.850147601710058
50item,4.850147601710058
4g,4.850147601710058
4d,4.850147601710058
49our,4.850147601710058
49item,4.850147601710058
499,4.850147601710058
494,4.850147601710058
482,4.850147601710058
474,4.850147601710058
46we,4.850147601710058
44item,4.850147601710058
444,4.850147601710058
43item,4.850147601710058
32gb,4.850147601710058
clustered,4.850147601710058
alexa,4.850147601710058
alj,4.850147601710058
buzzsaw,4.850147601710058
buys,4.850147601710058
businessmaxim,4.850147601710058
businessintuit,4.850147601710058
businessfleetcor,4.850147601710058
businessesas,4.850147601710058
byol,4.850147601710058
businessduring,4.850147601710058
businessany,4.850147601710058
business2018,4.850147601710058
bursting,4.850147601710058
burns,4.850147601710058
burning,4.850147601710058
burnaby,4.850147601710058
businessdespite,4.850147601710058
bureau,4.850147601710058
bypass,4.850147601710058
cab,4.850147601710058
car,4.850147601710058
captures,4.850147601710058
capitalnet,4.850147601710058
capco,4.850147601710058
capacitors,4.850147601710058
canon,4.850147601710058
bywater,4.850147601710058
cancelling,4.850147601710058
camera,4.850147601710058
calling,4.850147601710058
caldwell,4.850147601710058
calculators,4.850147601710058
calamba,4.850147601710058
cables,4.850147601710058
cancelation,4.850147601710058
cardholders,4.850147601710058
bump,4.850147601710058
builds,4.850147601710058
bpaas,4.850147601710058
box,4.850147601710058
bowers,4.850147601710058
bots,4.850147601710058
botnets,4.850147601710058
borrows,4.850147601710058
bpo,4.850147601710058
bore,4.850147601710058
bodily,4.850147601710058
boats,4.850147601710058
boards,4.850147601710058
blue,4.850147601710058
blog,4.850147601710058
blocking,4.850147601710058
boost,4.850147601710058
bulletins,4.850147601710058
bradesco,4.850147601710058
branches,4.850147601710058
bug,4.850147601710058
bti,4.850147601710058
bsm,4.850147601710058
bsd,4.850147601710058
bsa,4.850147601710058
browsers,4.850147601710058
brain,4.850147601710058
broadridge,4.850147601710058
bricm,4.850147601710058
breed,4.850147601710058
breast,4.850147601710058
breaching,4.850147601710058
brandloyalty,4.850147601710058
branching,4.850147601710058
broadened,4.850147601710058
cardinal,4.850147601710058
careful,4.850147601710058
cargo,4.850147601710058
chosen,4.850147601710058
choices,4.850147601710058
chillers,4.850147601710058
chilean,4.850147601710058
children,4.850147601710058
cheques,4.850147601710058
christopher,4.850147601710058
chennai,4.850147601710058
chassis,4.850147601710058
chartered,4.850147601710058
chargescadence,4.850147601710058
chargebacks,4.850147601710058
characterizes,4.850147601710058
characterize,4.850147601710058
chemistry,4.850147601710058
changesthe,4.850147601710058
chubb,4.850147601710058
cited,4.850147601710058
cloudsm,4.850147601710058
cloudcraze,4.850147601710058
clerk,4.850147601710058
clearer,4.850147601710058
cleared,4.850147601710058
clearances,4.850147601710058
cirrus,4.850147601710058
clawback,4.850147601710058
claimswe,4.850147601710058
cladding,4.850147601710058
civilian,4.850147601710058
civ,4.850147601710058
citrix,4.850147601710058
cities,4.850147601710058
classificationin,4.850147601710058
changerapid,4.850147601710058
chamber,4.850147601710058
ceva,4.850147601710058
causation,4.850147601710058
causal,4.850147601710058
categorizing,4.850147601710058
catastrophes,4.850147601710058
catalyst,4.850147601710058
catalogs,4.850147601710058
cautious,4.850147601710058
castle,4.850147601710058
cashin,4.850147601710058
cashed,4.850147601710058
cascading,4.850147601710058
cas,4.850147601710058
cartwright,4.850147601710058
cartridges,4.850147601710058
cashless,4.850147601710058
cautiously,4.850147601710058
cbrne,4.850147601710058
ccg,4.850147601710058
certifying,4.850147601710058
cerium,4.850147601710058
ceos,4.850147601710058
centralizing,4.850147601710058
censorship,4.850147601710058
censor,4.850147601710058
cems,4.850147601710058
cells,4.850147601710058
cedexis,4.850147601710058
cede,4.850147601710058
ceb,4.850147601710058
cdw,4.850147601710058
cctlds,4.850147601710058
cctld,4.850147601710058
ccl,4.850147601710058
blackouts,4.850147601710058
bis,4.850147601710058
binomial,4.850147601710058
bing,4.850147601710058
arps,4.850147601710058
arlington,4.850147601710058
arid,4.850147601710058
argentinian,4.850147601710058
arbitral,4.850147601710058
apu,4.850147601710058
arrangementsduring,4.850147601710058
approves,4.850147601710058
appraisers,4.850147601710058
appointing,4.850147601710058
applicationssales,4.850147601710058
applicableitem,4.850147601710058
appliance,4.850147601710058
applatix,4.850147601710058
appreciated,4.850147601710058
appformix,4.850147601710058
arrangementsfis,4.850147601710058
arrangementsthrough,4.850147601710058
assetsapplied,4.850147601710058
assessmentthe,4.850147601710058
asociación,4.850147601710058
aso,4.850147601710058
asking,4.850147601710058
ascribing,4.850147601710058
arrangementsit,4.850147601710058
ascribe,4.850147601710058
asbestos,4.850147601710058
aruba,4.850147601710058
articulates,4.850147601710058
articulated,4.850147601710058
arriving,4.850147601710058
arranges,4.850147601710058
ascertained,4.850147601710058
appexchange,4.850147601710058
appdynamics,4.850147601710058
apjc,4.850147601710058
amplify,4.850147601710058
amplifiers,4.850147601710058
amplifier,4.850147601710058
amplified,4.850147601710058
amphenol,4.850147601710058
amountsin,4.850147601710058
amsterdam,4.850147601710058
amd,4.850147601710058
altium,4.850147601710058
alteration,4.850147601710058
allowability,4.850147601710058
allotted,4.850147601710058
allocable,4.850147601710058
allegation,4.850147601710058
ambiguities,4.850147601710058
analysisnet,4.850147601710058
analytic,4.850147601710058
and3,4.850147601710058
apers,4.850147601710058
apart,4.850147601710058
apache,4.850147601710058
ap,4.850147601710058
anza,4.850147601710058
anytime,4.850147601710058
anything,4.850147601710058
anyone,4.850147601710058
antimonopoly,4.850147601710058
antidumping,4.850147601710058
annulment,4.850147601710058
annul,4.850147601710058
annotated,4.850147601710058
anne,4.850147601710058
android,4.850147601710058
assetscontract,4.850147601710058
alike,4.850147601710058
assetsgoodwillthe,4.850147601710058
assigns,4.850147601710058
basisin,4.850147601710058
basisequity,4.850147601710058
basisconsolidated,4.850147601710058
basiscertain,4.850147601710058
baseband,4.850147601710058
barnes,4.850147601710058
basisnon,4.850147601710058
barcode,4.850147601710058
bankrupt,4.850147601710058
bangkok,4.850147601710058
bangalore,4.850147601710058
banco,4.850147601710058
ban,4.850147601710058
ballistix,4.850147601710058
barbara,4.850147601710058
balancesprogress,4.850147601710058
basisthe,4.850147601710058
bbpo,4.850147601710058
bim,4.850147601710058
bifurcation,4.850147601710058
bhd,4.850147601710058
besp,4.850147601710058
besides,4.850147601710058
bergen,4.850147601710058
basiswe,4.850147601710058
benefitting,4.850147601710058
benefitsas,4.850147601710058
benchmarks,4.850147601710058
bench,4.850147601710058
behance,4.850147601710058
beginners,4.850147601710058
beam,4.850147601710058
benefitted,4.850147601710058
bain,4.850147601710058
backbone,4.850147601710058
baa3,4.850147601710058
attendee,4.850147601710058
attend,4.850147601710058
attachment,4.850147601710058
attaching,4.850147601710058
atomic,4.850147601710058
atmp,4.850147601710058
attendees,4.850147601710058
atmel,4.850147601710058
ati,4.850147601710058
athlaction,4.850147601710058
atheros,4.850147601710058
asustek,4.850147601710058
assuring,4.850147601710058
assistant,4.850147601710058
atlantic,4.850147601710058
auditor,4.850147601710058
aurrion,4.850147601710058
australasia,4.850147601710058
baa,4.850147601710058
b2b,4.850147601710058
awardsthe,4.850147601710058
awardees,4.850147601710058
avoids,4.850147601710058
avoided,4.850147601710058
avigilon,4.850147601710058
avago,4.850147601710058
autopilots,4.850147601710058
autonomy,4.850147601710058
autodesk,4.850147601710058
autocad,4.850147601710058
authoring,4.850147601710058
author,4.850147601710058
authentic,4.850147601710058
assetsour,4.850147601710058
extinguishments,4.850147601710058
þindicate,4.850147601710058
intermediaries,4.850147601710058
margins1,4.850147601710058
fujifilm,4.850147601710058
ios,4.850147601710058
indictment,4.850147601710058
fulfillrecurring,4.850147601710058
ion,4.850147601710058
involvements,4.850147601710058
invoked,4.850147601710058
investmentthe,4.850147601710058
investmentswe,4.850147601710058
indigo,4.850147601710058
investmentsshort,4.850147601710058
investmentssettlement,4.850147601710058
functionalities,4.850147601710058
fundamentally,4.850147601710058
fungible,4.850147601710058
investmentsour,4.850147601710058
iotg,4.850147601710058
indicted,4.850147601710058
ipad,4.850147601710058
indexexhibitnumber,4.850147601710058
htc,4.850147601710058
ftca,4.850147601710058
indemnitees,4.850147601710058
fueled,4.850147601710058
ir,4.850147601710058
fuels,4.850147601710058
ipv6,4.850147601710058
fuji,4.850147601710058
marginnorth,4.850147601710058
ipv4,4.850147601710058
iphones,4.850147601710058
hta,4.850147601710058
ipg,4.850147601710058
